SNo,Name,Ticker,Date,High,Low,Open,Close,Volume,Marketcap
4,Biogen Inc.,BIIB,2016-03-11,260.0400,255.1000,255.9800,259.7400,1759900.0000,38081674252.7368
4,Biogen Inc.,BIIB,2016-03-14,259.8900,256.9000,258.9100,257.7700,1241700.0000,37792843315.7039
4,Biogen Inc.,BIIB,2016-03-15,257.9200,248.5400,257.4700,250.3300,1954800.0000,36702032585.7993
4,Biogen Inc.,BIIB,2016-03-16,256.1900,247.6100,250.4200,250.8400,1744800.0000,36776805225.4013
4,Biogen Inc.,BIIB,2016-03-17,250.0300,242.2500,250.0000,246.3100,1895000.0000,36112641275.4342
4,Biogen Inc.,BIIB,2016-03-18,251.1600,243.2100,247.8300,250.7800,3347900.0000,36768008707.4671
4,Biogen Inc.,BIIB,2016-03-21,257.4100,247.0100,249.5200,256.0500,1451300.0000,37540666028.1710
4,Biogen Inc.,BIIB,2016-03-22,261.3800,252.2000,252.7000,259.4200,1564600.0000,38034760981.8619
4,Biogen Inc.,BIIB,2016-03-23,258.3500,253.5900,257.0000,255.2400,1545600.0000,37421910798.8980
4,Biogen Inc.,BIIB,2016-03-24,257.5400,251.1300,253.7900,254.6900,1077100.0000,37341272322.5658
4,Biogen Inc.,BIIB,2016-03-28,256.7100,251.4500,255.0500,251.7600,1019000.0000,36911690387.1020
4,Biogen Inc.,BIIB,2016-03-29,254.9700,246.7400,251.6800,254.6800,1276600.0000,37339804744.8026
4,Biogen Inc.,BIIB,2016-03-30,257.9200,252.6300,256.0400,254.1800,1161600.0000,37266497445.8026
4,Biogen Inc.,BIIB,2016-03-31,261.4000,254.1900,255.0700,260.3200,1550300.0000,38166713225.1974
4,Biogen Inc.,BIIB,2016-04-01,261.9600,257.5000,258.8300,260.5400,2156200.0000,38198968615.7303
4,Biogen Inc.,BIIB,2016-04-04,266.0000,260.0400,260.5600,264.0100,2414500.0000,38707721449.7632
4,Biogen Inc.,BIIB,2016-04-05,267.7500,262.1500,262.2800,265.6200,1700700.0000,38943768804.8684
4,Biogen Inc.,BIIB,2016-04-06,280.5800,266.1700,266.3300,279.5700,3018800.0000,40989044236.6974
4,Biogen Inc.,BIIB,2016-04-07,280.7000,271.1500,278.0300,273.0400,2006100.0000,40031651090.7303
4,Biogen Inc.,BIIB,2016-04-08,275.1600,267.3300,275.0000,270.8300,2136000.0000,39707629607.6381
4,Biogen Inc.,BIIB,2016-04-11,272.9800,264.2100,271.5700,265.1900,1888500.0000,38880725601.5658
4,Biogen Inc.,BIIB,2016-04-12,268.6800,262.2700,265.0000,267.6100,1459100.0000,39235530423.1052
4,Biogen Inc.,BIIB,2016-04-13,272.7700,267.3500,269.2200,271.7300,1395000.0000,39839586325.2961
4,Biogen Inc.,BIIB,2016-04-14,272.0000,269.0700,270.7100,270.5600,910100.0000,39668045276.9342
4,Biogen Inc.,BIIB,2016-04-15,271.0700,265.3100,270.5600,268.5000,1685200.0000,39366019563.0000
4,Biogen Inc.,BIIB,2016-04-18,273.3700,267.0400,267.8500,272.9200,1541300.0000,40014058054.8619
4,Biogen Inc.,BIIB,2016-04-19,275.9800,270.2300,273.1000,271.0000,1397400.0000,39732556058.0000
4,Biogen Inc.,BIIB,2016-04-20,271.9200,263.3100,271.9200,265.8900,2522500.0000,38983357609.8948
4,Biogen Inc.,BIIB,2016-04-21,280.1300,268.8400,268.8400,279.6000,3153600.0000,40993442495.6645
4,Biogen Inc.,BIIB,2016-04-22,283.5400,278.2100,280.4000,282.7000,2355100.0000,41447948644.3290
4,Biogen Inc.,BIIB,2016-04-25,286.3200,281.5600,281.5700,284.8500,1663600.0000,41763169135.1645
4,Biogen Inc.,BIIB,2016-04-26,285.9500,280.6700,285.6300,281.7000,1473700.0000,41301334046.3290
